timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], temperature.gpu, power.draw [W]
2025/03/09 23:29:49.347, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.82
2025/03/09 23:29:49.348, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.43
2025/03/09 23:29:49.349, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.03
2025/03/09 23:29:49.350, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.41
2025/03/09 23:29:49.351, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.49
2025/03/09 23:29:49.352, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.19
2025/03/09 23:29:49.353, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.98
2025/03/09 23:29:49.354, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.69
2025/03/09 23:29:50.355, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.84
2025/03/09 23:29:50.356, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.36
2025/03/09 23:29:50.357, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.00
2025/03/09 23:29:50.358, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.39
2025/03/09 23:29:50.359, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.48
2025/03/09 23:29:50.360, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.10
2025/03/09 23:29:50.361, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.00
2025/03/09 23:29:50.362, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.79
2025/03/09 23:29:51.363, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.82
2025/03/09 23:29:51.364, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.52
2025/03/09 23:29:51.365, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.01
2025/03/09 23:29:51.365, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.35
2025/03/09 23:29:51.366, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.48
2025/03/09 23:29:51.367, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.07
2025/03/09 23:29:51.368, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.02
2025/03/09 23:29:51.369, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.82
2025/03/09 23:29:52.370, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.84
2025/03/09 23:29:52.371, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.52
2025/03/09 23:29:52.372, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.98
2025/03/09 23:29:52.373, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.41
2025/03/09 23:29:52.374, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.53
2025/03/09 23:29:52.375, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.15
2025/03/09 23:29:52.376, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.98
2025/03/09 23:29:52.377, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.75
2025/03/09 23:29:53.378, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.84
2025/03/09 23:29:53.379, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.51
2025/03/09 23:29:53.380, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.00
2025/03/09 23:29:53.380, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.42
2025/03/09 23:29:53.381, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.49
2025/03/09 23:29:53.382, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.06
2025/03/09 23:29:53.383, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.94
2025/03/09 23:29:53.384, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.69
2025/03/09 23:29:54.385, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.83
2025/03/09 23:29:54.387, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.48
2025/03/09 23:29:54.388, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.93
2025/03/09 23:29:54.389, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.40
2025/03/09 23:29:54.390, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.46
2025/03/09 23:29:54.391, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.10
2025/03/09 23:29:54.392, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.05
2025/03/09 23:29:54.393, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.71
2025/03/09 23:29:55.394, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.87
2025/03/09 23:29:55.395, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.49
2025/03/09 23:29:55.396, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.87
2025/03/09 23:29:55.397, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.51
2025/03/09 23:29:55.398, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.50
2025/03/09 23:29:55.399, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.26
2025/03/09 23:29:55.400, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.15
2025/03/09 23:29:55.401, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.76
2025/03/09 23:29:56.403, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.88
2025/03/09 23:29:56.404, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.45
2025/03/09 23:29:56.405, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.02
2025/03/09 23:29:56.406, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.56
2025/03/09 23:29:56.407, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.48
2025/03/09 23:29:56.408, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.25
2025/03/09 23:29:56.409, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.21
2025/03/09 23:29:56.410, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.75
2025/03/09 23:29:57.411, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.92
2025/03/09 23:29:57.412, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.38
2025/03/09 23:29:57.413, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.14
2025/03/09 23:29:57.414, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.51
2025/03/09 23:29:57.415, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.51
2025/03/09 23:29:57.416, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.27
2025/03/09 23:29:57.417, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.25
2025/03/09 23:29:57.418, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.64
2025/03/09 23:29:58.419, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.93
2025/03/09 23:29:58.420, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.42
2025/03/09 23:29:58.421, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.02
2025/03/09 23:29:58.422, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.46
2025/03/09 23:29:58.423, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.52
2025/03/09 23:29:58.424, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.34
2025/03/09 23:29:58.426, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.15
2025/03/09 23:29:58.427, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.60
2025/03/09 23:29:59.428, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.87
2025/03/09 23:29:59.429, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.39
2025/03/09 23:29:59.430, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.86
2025/03/09 23:29:59.431, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.45
2025/03/09 23:29:59.432, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.49
2025/03/09 23:29:59.433, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.31
2025/03/09 23:29:59.434, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.04
2025/03/09 23:29:59.435, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.59
2025/03/09 23:30:00.436, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.80
2025/03/09 23:30:00.437, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.38
2025/03/09 23:30:00.438, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.84
2025/03/09 23:30:00.439, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.48
2025/03/09 23:30:00.440, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.48
2025/03/09 23:30:00.441, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.21
2025/03/09 23:30:00.443, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.96
2025/03/09 23:30:00.444, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.57
2025/03/09 23:30:01.445, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.78
2025/03/09 23:30:01.446, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.43
2025/03/09 23:30:01.447, 2, NVIDIA RTX 6000 Ada Generation, 0, 2, 49140, 3, 26, 4.82
2025/03/09 23:30:01.448, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.48
2025/03/09 23:30:01.449, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.48
2025/03/09 23:30:01.450, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.15
2025/03/09 23:30:01.451, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.87
2025/03/09 23:30:01.452, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.60
2025/03/09 23:30:02.453, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.84
2025/03/09 23:30:02.454, 1, NVIDIA RTX 6000 Ada Generation, 0, 6, 49140, 3, 26, 12.42
2025/03/09 23:30:02.455, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.80
2025/03/09 23:30:02.456, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.43
2025/03/09 23:30:02.457, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.50
2025/03/09 23:30:02.458, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.14
2025/03/09 23:30:02.459, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.79
2025/03/09 23:30:02.460, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.64
2025/03/09 23:30:03.461, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.88
2025/03/09 23:30:03.462, 1, NVIDIA RTX 6000 Ada Generation, 0, 16, 49140, 3, 26, 12.40
2025/03/09 23:30:03.463, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.81
2025/03/09 23:30:03.464, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.43
2025/03/09 23:30:03.465, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.55
2025/03/09 23:30:03.466, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.06
2025/03/09 23:30:03.467, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.84
2025/03/09 23:30:03.468, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.71
2025/03/09 23:30:04.469, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.84
2025/03/09 23:30:04.470, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.28
2025/03/09 23:30:04.471, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.83
2025/03/09 23:30:04.472, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.52
2025/03/09 23:30:04.473, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.60
2025/03/09 23:30:04.474, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.11
2025/03/09 23:30:04.475, 6, NVIDIA RTX 6000 Ada Generation, 0, 10, 49140, 3, 26, 11.85
2025/03/09 23:30:04.476, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.79
2025/03/09 23:30:05.477, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.82
2025/03/09 23:30:05.478, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.25
2025/03/09 23:30:05.479, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.79
2025/03/09 23:30:05.480, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.58
2025/03/09 23:30:05.481, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.59
2025/03/09 23:30:05.482, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.23
2025/03/09 23:30:05.483, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.73
2025/03/09 23:30:05.484, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.81
2025/03/09 23:30:06.485, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.84
2025/03/09 23:30:06.486, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.28
2025/03/09 23:30:06.487, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.70
2025/03/09 23:30:06.488, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.54
2025/03/09 23:30:06.489, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.55
2025/03/09 23:30:06.490, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.28
2025/03/09 23:30:06.491, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.66
2025/03/09 23:30:06.492, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.84
2025/03/09 23:30:07.493, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.86
2025/03/09 23:30:07.494, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.33
2025/03/09 23:30:07.495, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.68
2025/03/09 23:30:07.496, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.48
2025/03/09 23:30:07.497, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.56
2025/03/09 23:30:07.498, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.22
2025/03/09 23:30:07.499, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.62
2025/03/09 23:30:07.500, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.79
2025/03/09 23:30:08.501, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.86
2025/03/09 23:30:08.502, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.40
2025/03/09 23:30:08.503, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.71
2025/03/09 23:30:08.504, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.47
2025/03/09 23:30:08.505, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.51
2025/03/09 23:30:08.506, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.03
2025/03/09 23:30:08.507, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.70
2025/03/09 23:30:08.508, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.81
2025/03/09 23:30:09.509, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.83
2025/03/09 23:30:09.510, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.38
2025/03/09 23:30:09.511, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.70
2025/03/09 23:30:09.512, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.51
2025/03/09 23:30:09.513, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.49
2025/03/09 23:30:09.514, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.98
2025/03/09 23:30:09.515, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.72
2025/03/09 23:30:09.516, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.77
2025/03/09 23:30:10.517, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.83
2025/03/09 23:30:10.518, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.35
2025/03/09 23:30:10.519, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.78
2025/03/09 23:30:10.520, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.58
2025/03/09 23:30:10.521, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.47
2025/03/09 23:30:10.522, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.08
2025/03/09 23:30:10.523, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.69
2025/03/09 23:30:10.524, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.72
2025/03/09 23:30:11.526, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.78
2025/03/09 23:30:11.527, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.21
2025/03/09 23:30:11.528, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.88
2025/03/09 23:30:11.529, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.48
2025/03/09 23:30:11.530, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.43
2025/03/09 23:30:11.531, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.16
2025/03/09 23:30:11.532, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.69
2025/03/09 23:30:11.533, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.82
2025/03/09 23:30:12.534, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.77
2025/03/09 23:30:12.535, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.11
2025/03/09 23:30:12.536, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.83
2025/03/09 23:30:12.537, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.40
2025/03/09 23:30:12.538, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.40
2025/03/09 23:30:12.539, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.10
2025/03/09 23:30:12.540, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.78
2025/03/09 23:30:12.541, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.97
2025/03/09 23:30:13.542, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.85
2025/03/09 23:30:13.543, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.18
2025/03/09 23:30:13.544, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.76
2025/03/09 23:30:13.545, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.39
2025/03/09 23:30:13.546, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.40
2025/03/09 23:30:13.547, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.98
2025/03/09 23:30:13.548, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.79
2025/03/09 23:30:13.549, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.99
2025/03/09 23:30:14.551, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.86
2025/03/09 23:30:14.552, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.27
2025/03/09 23:30:14.553, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.66
2025/03/09 23:30:14.554, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.53
2025/03/09 23:30:14.555, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.42
2025/03/09 23:30:14.556, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.90
2025/03/09 23:30:14.557, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.65
2025/03/09 23:30:14.558, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.96
2025/03/09 23:30:15.559, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.87
2025/03/09 23:30:15.560, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.27
2025/03/09 23:30:15.561, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.68
2025/03/09 23:30:15.562, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.55
2025/03/09 23:30:15.563, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.44
2025/03/09 23:30:15.564, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.89
2025/03/09 23:30:15.565, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.63
2025/03/09 23:30:15.566, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.92
2025/03/09 23:30:16.567, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.81
2025/03/09 23:30:16.568, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.21
2025/03/09 23:30:16.570, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.79
2025/03/09 23:30:16.571, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.51
2025/03/09 23:30:16.571, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.44
2025/03/09 23:30:16.572, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.87
2025/03/09 23:30:16.573, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.74
2025/03/09 23:30:16.574, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.85
2025/03/09 23:30:17.576, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.79
2025/03/09 23:30:17.577, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.16
2025/03/09 23:30:17.578, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.92
2025/03/09 23:30:17.579, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.51
2025/03/09 23:30:17.580, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.42
2025/03/09 23:30:17.581, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.90
2025/03/09 23:30:17.582, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.84
2025/03/09 23:30:17.583, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.83
2025/03/09 23:30:18.584, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.90
2025/03/09 23:30:18.585, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.22
2025/03/09 23:30:18.586, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.05
2025/03/09 23:30:18.587, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.45
